id,parentId,iNaturalistTaxonName,commonName,rank,iNaturalistTaxonImage,scientificName,taxonRank,reportingStatus,has_voucher,introduction_status,species,subspecies,variety,nameStatus,inSummary,direct_solow_ep
72264,47604,Onopordum,cotton thistles,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/162256300/medium.jpg,,,,,,,,,,,0
72355,47434,Secale,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/75687/medium.jpg,,,,,,,,,,,0
72357,47604,Sericocarpus,White-topped Asters,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/72487398/medium.jpg,,,,,,,,,,,0
72390,47204,Teesdalia,Shepherdscress,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/110848702/medium.jpg,,,,,,,,,,,0
72396,47204,Thlaspi,penny cresses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/114726/medium.jpg,,,,,,,,,,,0
72402,47434,Torreyochloa,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/977562/medium.jpg,,,,,,,,,,,0
72416,47204,Turritis,tower mustards,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/290604/medium.jpg,,,,,,,,,,,0
75263,71943,Achlys triphylla,vanilla leaf,species,https://static.inaturalist.org/photos/58369712/medium.jpg,Achlys triphylla,species,confirmed,1,native,triphylla,"","",accepted,1,0
75398,52326,Amaranthus powellii,powell's amaranth,species,https://inaturalist-open-data.s3.amazonaws.com/photos/310633623/medium.jpg,Amaranthus powellii,species,confirmed,1,exotic,powellii,"","",accepted,1,0.027
75450,52836,Angelica genuflexa,Kneeling Angelica,species,https://inaturalist-open-data.s3.amazonaws.com/photos/58970790/medium.jpg,Angelica genuflexa,species,confirmed,1,native,genuflexa,"","",accepted,1,0
75453,52836,Angelica lucida,sea-watch,species,https://static.inaturalist.org/photos/293983117/medium.jpeg,Angelica lucida,species,new,0,native,lucida,"","",accepted,1,0
75701,58112,Atriplex dioica,thickleaf orach,species,https://inaturalist-open-data.s3.amazonaws.com/photos/2982149/medium.jpg,Atriplex dioica,species,unconfirmed,1,native,dioica,"","",accepted,1,0.313
75756,58728,Berberis nervosa,Cascade Oregon-grape,species,https://inaturalist-open-data.s3.amazonaws.com/photos/127348129/medium.jpg,Berberis nervosa,species,confirmed,1,native,nervosa,"","",accepted,1,0
75765,50204,Bidens cernua,Nodding Beggarticks,species,https://inaturalist-open-data.s3.amazonaws.com/photos/110532/medium.jpg,Bidens cernua,species,confirmed,1,native,cernua,"","",accepted,1,0.008
75931,59261,Calendula officinalis,pot marigold,species,https://static.inaturalist.org/photos/181570145/medium.jpg,Calendula officinalis,species,new,1,exotic,officinalis,"","",accepted,1,0.056
75937,58096,Callitriche palustris,Narrow-fruited Water-starwort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/86124739/medium.jpg,Callitriche palustris,species,confirmed,1,native,palustris,"","",accepted,1,0
75938,58096,Callitriche stagnalis,Pond water-starwort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/306557901/medium.jpeg,Callitriche stagnalis,species,new,1,exotic,stagnalis,"","",accepted,1,0
76338,60126,Cicuta douglasii,Western Water Hemlock,species,https://inaturalist-open-data.s3.amazonaws.com/photos/46886647/medium.jpeg,Cicuta douglasii,species,confirmed,1,native,douglasii,"","",accepted,1,0
76445,57952,Coreopsis tinctoria,plains coreopsis,species,https://inaturalist-open-data.s3.amazonaws.com/photos/7330449/medium.jpg,Coreopsis tinctoria,species,new,1,native,tinctoria,"","",accepted,1,0.056
76461,53376,Cotoneaster simonsii,Himalayan cotoneaster,species,https://inaturalist-open-data.s3.amazonaws.com/photos/88086681/medium.jpeg,Cotoneaster simonsii,species,new,1,exotic,simonsii,"","",accepted,1,0
76605,57166,Danthonia unispicata,one-spike oat grass,species,https://static.inaturalist.org/photos/210002873/medium.jpg,Danthonia unispicata,species,unconfirmed,1,native,unispicata,"","",accepted,1,0.36
76779,57022,Eleocharis obtusa,Blunt Spikerush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/385967845/medium.jpeg,Eleocharis obtusa,species,confirmed,1,native,obtusa,"","",accepted,1,0.322
76783,57022,Eleocharis parvula,Small Spikerush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/286046296/medium.jpeg,Eleocharis parvula,"",unconfirmed,1,native,parvula,"","",accepted,1,0.309
76812,72113,Empetrum nigrum,black crowberry,species,https://inaturalist-open-data.s3.amazonaws.com/photos/53111037/medium.jpeg,Empetrum nigrum,species,unconfirmed,0,native,nigrum,"","",accepted,1,0.727
77081,48241,Erythronium revolutum,Coast Fawn Lily,species,https://inaturalist-open-data.s3.amazonaws.com/photos/68044484/medium.jpg,Erythronium revolutum,species,new,0,native,revolutum,"","",accepted,1,0
77188,53060,Galium boreale,Northern Bedstraw,species,https://inaturalist-open-data.s3.amazonaws.com/photos/62348964/medium.jpeg,Galium boreale,species,confirmed,1,native,boreale,"","",accepted,1,0.026
77216,53060,Galium trifidum,three-petal bedstraw,species,https://inaturalist-open-data.s3.amazonaws.com/photos/8230353/medium.jpeg,Galium trifidum,species,confirmed,1,native,trifidum,"","",accepted,1,0.016
77251,47701,Geranium bicknellii,Northern Cranesbill,species,https://inaturalist-open-data.s3.amazonaws.com/photos/96524/medium.jpg,Geranium bicknellii,species,confirmed,1,native,bicknellii,"","",accepted,1,0.009
77255,47701,Geranium lucidum,Shining Crane's-bill,species,https://inaturalist-open-data.s3.amazonaws.com/photos/123333936/medium.jpg,Geranium lucidum,species,confirmed,1,exotic,lucidum,"","",accepted,1,0
77265,55751,Geum aleppicum,Yellow Avens,species,https://inaturalist-open-data.s3.amazonaws.com/photos/461871785/medium.jpg,Geum aleppicum,species,confirmed,1,native,aleppicum,"","",accepted,1,0.02
77287,61064,Glyceria borealis,boreal manna grass,species,https://static.inaturalist.org/photos/79938840/medium.jpg,Glyceria borealis,species,unconfirmed,1,native,borealis,"","",accepted,1,0.234
77288,61064,Glyceria declinata,low manna grass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/665089/medium.jpeg,Glyceria declinata,species,unconfirmed,1,exotic,declinata,"","",accepted,1,0.381
77289,61064,Glyceria elata,Tufted Tall Mannagrass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/405081647/medium.jpg,Glyceria elata,species,confirmed,1,native,elata,"","",accepted,1,0.019
77292,61064,Glyceria leptostachya,narrow manna grass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/426481337/medium.jpeg,Glyceria leptostachya,species,unconfirmed,1,native,leptostachya,"","",accepted,1,0.388
77293,61064,Glyceria striata,Fowl Mannagrass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/129824/medium.jpg,Glyceria striata,species,confirmed,1,native,striata,"","",accepted,1,0.027
77315,72156,Gypsophila paniculata,baby's-breath,species,https://inaturalist-open-data.s3.amazonaws.com/photos/301162473/medium.jpg,Gypsophila paniculata,species,new,1,exotic,paniculata,"","",accepted,1,0.129
77367,72168,Hemizonella minima,Opposite-leaved Tarweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/280125/medium.jpg,Hemizonella minima,species,unconfirmed,1,native,minima,"","",accepted,1,0.397
77480,52761,Hypericum androsaemum,Tutsan,species,https://inaturalist-open-data.s3.amazonaws.com/photos/4032719/medium.jpg,Hypericum androsaemum,species,confirmed,1,exotic,androsaemum,"","",accepted,1,0
77481,52761,Hypericum calycinum,Rose-of-sharon,species,https://inaturalist-open-data.s3.amazonaws.com/photos/229098021/medium.jpeg,Hypericum calycinum,species,confirmed,1,exotic,calycinum,"","",accepted,1,0
77517,60258,Isolepis setacea,Bristle-leaf Bulrush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/208743702/medium.jpeg,Isolepis setacea,species,unconfirmed,1,exotic,setacea,"","",accepted,1,0.46
77549,52643,Juncus acuminatus,tapered rush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/86104195/medium.jpg,Juncus acuminatus,species,unconfirmed,1,native,acuminatus,"","",accepted,1,0.274
77552,52643,Juncus articulatus,Jointed rush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/61718017/medium.jpg,Juncus articulatus,species,confirmed,1,native,articulatus,"","",accepted,1,0
77561,52643,Juncus covillei,coville's rush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/306300702/medium.jpg,Juncus covillei,species,confirmed,1,native,covillei,"","",accepted,1,0.053
77569,52643,Juncus ensifolius,dagger rush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/87054436/medium.jpg,Juncus ensifolius var. ensifolius,species,confirmed,1,native,ensifolius,"","",unaccepted,1,0
77594,52643,Juncus supiniformis,hair-leaved rush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/267837781/medium.jpeg,Juncus supiniformis,species,unconfirmed,1,native,supiniformis,"","",accepted,1,0.777
77638,50321,Lathyrus japonicus,seaside pea,species,https://inaturalist-open-data.s3.amazonaws.com/photos/354009189/medium.jpeg,Lathyrus japonicus,species,confirmed,1,native,japonicus,"","",accepted,1,0
77642,50321,Lathyrus palustris,marsh pea,species,https://inaturalist-open-data.s3.amazonaws.com/photos/4315670/medium.jpg,Lathyrus palustris,"","",0,native,palustris,"","",accepted,1,0
77742,60124,Lilaeopsis occidentalis,western grasswort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/43407609/medium.jpg,Lilaeopsis occidentalis,species,confirmed,1,native,occidentalis,"","",accepted,1,0
77776,50791,Linaria dalmatica,Balkan toadflax,species,https://inaturalist-open-data.s3.amazonaws.com/photos/571082607/medium.jpg,Linaria dalmatica ssp. dalmatica,species,new,1,exotic,dalmatica,"","",invalid,1,0
77778,50791,Linaria purpurea,Purple Toadflax,species,https://static.inaturalist.org/photos/591592360/medium.jpg,Linaria purpurea,species,confirmed,1,exotic,purpurea,"","",accepted,1,0
77805,55343,Lomatium dissectum,Fernleaf Biscuitroot,species,https://static.inaturalist.org/photos/7660357/medium.jpg,Lomatium dissectum,species,confirmed,1,native,dissectum,"","",accepted,1,0
77818,55343,Lomatium nudicaule,Barestem Biscuitroot,species,https://static.inaturalist.org/photos/39813251/medium.jpeg,Lomatium nudicaule,species,confirmed,1,native,nudicaule,"","",accepted,1,0
77832,51874,Lonicera ciliosa,orange honeysuckle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/42551323/medium.jpg,Lonicera ciliosa,species,confirmed,1,native,ciliosa,"","",accepted,1,0
77847,47121,Lupinus albicaulis,Sicklekeel Lupine,species,https://inaturalist-open-data.s3.amazonaws.com/photos/551949352/medium.jpg,Lupinus albicaulis,variety,unconfirmed,1,native,albicaulis,"","",accepted,1,0.99
77872,47121,Lupinus littoralis,Seashore Lupine,species,https://inaturalist-open-data.s3.amazonaws.com/photos/24599802/medium.jpeg,Lupinus littoralis var. littoralis,species,confirmed,1,native,littoralis,"","",invalid,1,0
77901,55796,Luzula subsessilis,short-stalked woodrush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/37343461/medium.jpg,Luzula subsessilis,species,confirmed,1,native,subsessilis,"","",accepted,1,0
77902,58333,Lycium barbarum,matrimony vine,species,https://inaturalist-open-data.s3.amazonaws.com/photos/41719574/medium.jpeg,Lycium barbarum,species,new,0,exotic,barbarum,"","",accepted,1,0.4
77917,48063,Lysimachia thyrsiflora,Tufted Loosestrife,species,https://inaturalist-open-data.s3.amazonaws.com/photos/290259277/medium.jpg,Lysimachia thyrsiflora,species,new,0,native,thyrsiflora,"","",accepted,1,0.2
77923,53136,Madia glomerata,mountain tarweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/341719/medium.jpg,Madia glomerata,species,confirmed,1,native,glomerata,"","",accepted,1,0.011
77948,54500,Malus fusca,Pacific Crab Apple,species,https://inaturalist-open-data.s3.amazonaws.com/photos/3101906/medium.JPG,Malus fusca,species,confirmed,1,native,fusca,"","",accepted,1,0
77952,55978,Malva neglecta,dwarf mallow,species,https://inaturalist-open-data.s3.amazonaws.com/photos/531248397/medium.jpg,Malva neglecta,species,confirmed,1,exotic,neglecta,"","",accepted,1,0
77970,60848,Meconella oregana,Oregon Fairypoppy,species,https://inaturalist-open-data.s3.amazonaws.com/photos/117561670/medium.jpg,Meconella oregana,species,confirmed,1,native,oregana,"","",accepted,1,0
77983,52803,Melica harfordii,Harford's oniongrass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/142744/medium.jpg,Melica harfordii,species,confirmed,1,native,harfordii,"","",accepted,1,0.118
77986,52803,Melica subulata,Alaska Oniongrass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/74886261/medium.jpg,Melica subulata,species,confirmed,1,native,subulata,"","",accepted,1,0
78024,72236,Micranthes ferruginea,Russethair Saxifrage,species,https://inaturalist-open-data.s3.amazonaws.com/photos/397592710/medium.jpg,Micranthes ferruginea,species,new,0,native,ferruginea,"","",accepted,1,0
78027,72236,Micranthes integrifolia,Wholeleaf Saxifrage,species,https://static.inaturalist.org/photos/193444128/medium.jpg,Micranthes integrifolia,species,confirmed,1,native,integrifolia,"","",accepted,1,0
78150,49131,Myosotis laxa,bay forget-me-not,species,https://static.inaturalist.org/photos/152439045/medium.jpeg,Myosotis laxa,species,confirmed,1,native,laxa,"","",accepted,1,0
78269,47902,Opuntia polyacantha,Plains Pricklypear,species,https://inaturalist-open-data.s3.amazonaws.com/photos/83108561/medium.jpeg,Opuntia polyacantha,"","",0,native,polyacantha,"","",accepted,1,0
78434,56839,Perideridia gairdneri,Gairdner's Yampah,species,https://inaturalist-open-data.s3.amazonaws.com/photos/420953222/medium.jpeg,Perideridia montana,species,confirmed,1,native,gairdneri,"","",unaccepted,1,0
78629,60306,Pleuropogon refractus,nodding semaphore grass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/285705179/medium.jpeg,Pleuropogon refractus,species,new,1,native,refractus,"","",accepted,1,0.143
78693,52680,Polypodium hesperium,western polypody,species,https://static.inaturalist.org/photos/52045542/medium.jpeg,Polypodium hesperium,species,unconfirmed,1,native,hesperium,"","",accepted,1,0.559
78903,53196,Rumex fueginus,golden dock,species,https://inaturalist-open-data.s3.amazonaws.com/photos/422756409/medium.jpeg,Rumex maritimus ssp. fueginus,species,confirmed,1,native,fueginus,"","",unaccepted,1,0.027
78930,52617,Salicornia depressa,Virginia Glasswort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/23010186/medium.jpg,Salicornia depressa,species,confirmed,1,native,depressa,"","",accepted,1,0
78934,53453,Salix boothii,booth's willow,species,https://inaturalist-open-data.s3.amazonaws.com/photos/397184631/medium.jpeg,Salix boothii,species,unconfirmed,1,native,boothii,"","",accepted,1,0.842
78940,53453,Salix geyeriana,Geyer's willow,species,https://inaturalist-open-data.s3.amazonaws.com/photos/2269966/medium.jpeg,Salix geyeriana,species,confirmed,1,native,geyeriana,"","",accepted,1,0.197
78941,53453,Salix hookeriana,coastal willow,species,https://inaturalist-open-data.s3.amazonaws.com/photos/131374502/medium.jpg,Salix hookeriana,species,confirmed,1,native,hookeriana,"","",accepted,1,0
78952,53453,Salix prolixa,mackenzie's willow,species,https://inaturalist-open-data.s3.amazonaws.com/photos/128996958/medium.jpeg,Salix prolixa,species,confirmed,1,native,prolixa,"","",accepted,1,0.154
78979,53202,Sanicula graveolens,northern sanicle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/516450464/medium.jpg,Sanicula graveolens,species,confirmed,1,native,graveolens,"","",accepted,1,0
78997,47160,Schoenoplectus subterminalis,water bulrush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/87050486/medium.jpeg,Schoenoplectus subterminalis,species,new,0,native,subterminalis,"","",accepted,1,0.029
78998,47160,Schoenoplectus tabernaemontani,soft-stemmed bulrush,species,https://static.inaturalist.org/photos/29520095/medium.jpeg,Schoenoplectus tabernaemontani,species,confirmed,1,native,tabernaemontani,"","",accepted,1,0
79131,72365,Sium suave,water parsnip,species,https://inaturalist-open-data.s3.amazonaws.com/photos/44286732/medium.jpeg,Sium suave,species,confirmed,1,native,suave,"","",accepted,1,0.043
79144,50641,Solanum triflorum,Cutleaf Nightshade,species,https://inaturalist-open-data.s3.amazonaws.com/photos/572287/medium.jpg,Solanum triflorum,"","",0,exotic,triflorum,"","",accepted,1,0
79159,48582,Sorbus scopulina,Greene's mountain ash,species,https://inaturalist-open-data.s3.amazonaws.com/photos/5443487/medium.jpeg,Sorbus scopulina,species,new,0,native,scopulina,"","",accepted,1,0
79191,51229,Stachys mexicana,mexican hedgenettle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/319233550/medium.jpg,Stachys mexicana,species,confirmed,1,native,mexicana,"","",accepted,1,0
79204,49389,Stellaria neglecta,Greater Chickweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/354433130/medium.jpg,Stellaria neglecta,species,new,1,exotic,neglecta,"","",accepted,1,0
79387,72407,Trautvetteria caroliniensis,Carolina bugbane,species,https://inaturalist-open-data.s3.amazonaws.com/photos/103467603/medium.jpeg,Trautvetteria caroliniensis,species,new,0,native,caroliniensis,"","",accepted,1,0.143
79464,57861,Utricularia gibba,humped bladderwort,species,https://static.inaturalist.org/photos/33952087/medium.jpeg,Utricularia gibba,species,confirmed,1,native,gibba,"","",accepted,1,0.018
79503,52472,Vicia lathyroides,spring vetch,species,https://inaturalist-open-data.s3.amazonaws.com/photos/194303251/medium.jpg,Vicia lathyroides,species,confirmed,1,exotic,lathyroides,"","",accepted,1,0
79550,72433,Zeltnera muehlenbergii,Muehlenberg's Centaury,species,https://inaturalist-open-data.s3.amazonaws.com/photos/394478388/medium.jpeg,Zeltnera muehlenbergii,species,confirmed,1,native,muehlenbergii,"","",accepted,1,0.02
79659,62219,Camassia leichtlinii suksdorfii,Suksdorf's Large Camas,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/266443961/medium.jpg,Camassia leichtlinii ssp. suksdorfii,subspecies,confirmed,1,native,leichtlinii,Camassia leichtlinii suksdorfii,"",accepted,1,0
79829,52972,Epilobium hornemannii hornemannii,"",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/1443666/medium.jpg,Epilobium hornemannii ssp. hornemannii,"","",0,native,hornemannii,Epilobium hornemannii hornemannii,"",accepted,1,0
79856,53424,Frangula purshiana purshiana,"",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/99150898/medium.jpg,Frangula purshiana ssp. purshiana,species,confirmed,1,native,purshiana,Frangula purshiana purshiana,"",accepted,1,0
79940,72180,Holosteum umbellatum umbellatum,Jagged Chickweed,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/119046426/medium.jpeg,Holosteum umbellatum ssp. umbellatum,species,unconfirmed,1,exotic,umbellatum,Holosteum umbellatum umbellatum,"",accepted,1,0.988
80178,55677,Sagina maxima crassicaulis,thick-stemmed pearlwort,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/27645848/medium.jpg,Sagina maxima ssp. crassicaulis,subspecies,confirmed,1,native,maxima,Sagina maxima crassicaulis,"",accepted,1,0.059
80182,61936,Scleranthus annuus annuus,Annual Knawel,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/594438/medium.jpg,Scleranthus annuus ssp. annuus,subspecies,confirmed,1,exotic,annuus,Scleranthus annuus annuus,"",accepted,1,0
80222,49389,Stellaria longipes longipes,goldie's starwort,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/21949546/medium.jpeg,Stellaria longipes ssp. longipes,species,unconfirmed,1,native,longipes,Stellaria longipes longipes,"",accepted,1,0.763
80266,56161,Valeriana sitchensis scouleri,Scouler's Valerian,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/3908415/medium.jpg,Valeriana scouleri,species,new,1,native,sitchensis,Valeriana sitchensis scouleri,"",unaccepted,1,0.714
81026,63137,Linnaea borealis longiflora,Longtube Twinflower,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/58326812/medium.jpeg,Linnaea borealis ssp. longiflora,subspecies,confirmed,1,native,borealis,"",Linnaea borealis longiflora,accepted,1,0
81277,58875,Polycarpon tetraphyllum tetraphyllum,four-leaved allseed,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/69348234/medium.jpg,Polycarpon tetraphyllum ssp. tetraphyllum,species,confirmed,1,exotic,tetraphyllum,Polycarpon tetraphyllum tetraphyllum,"",accepted,1,0.052
81378,55731,Spergularia canadensis occidentalis,western sand-spurrey,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/8726127/medium.jpeg,Spergularia canadensis var. occidentalis,variety,confirmed,1,native,canadensis,"",Spergularia canadensis occidentalis,accepted,1,0
81427,51644,Tiarella trifoliata unifoliata,Oneleaf Foamflower,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/215563590/medium.jpeg,Tiarella trifoliata var. unifoliata,"",unconfirmed,1,native,trifoliata,"",Tiarella trifoliata unifoliata,accepted,1,0.914
81432,49650,Toxicoscordion venenosum venenosum,"",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/286053222/medium.jpg,Toxicoscordion venenosum var. venenosum,variety,confirmed,1,native,venenosum,"",Toxicoscordion venenosum venenosum,accepted,1,0
81754,48623,Thymus,Thymes,genus,https://static.inaturalist.org/photos/167107445/medium.jpg,,,,,,,,,,,0
84146,52643,Juncus canadensis,Canada Rush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/42126/medium.jpg,Juncus canadensis,species,confirmed,1,exotic,canadensis,"","",accepted,1,0.02
84328,53060,Galium verum,Lady's Bedstraw,species,https://inaturalist-open-data.s3.amazonaws.com/photos/617752010/medium.jpg,Galium verum,species,confirmed,1,exotic,verum,"","",accepted,1,0.059
84772,47758,Oxalis dillenii,slender yellow woodsorrel,species,https://inaturalist-open-data.s3.amazonaws.com/photos/250700916/medium.jpg,Oxalis dillenii,species,confirmed,1,exotic,dillenii,"","",accepted,1,0.031
118435,62219,Camassia quamash quamash,"",subspecies,https://static.inaturalist.org/photos/7368202/medium.jpg,Camassia quamash ssp. quamash,subspecies,confirmed,1,native,quamash,Camassia quamash quamash,"",accepted,1,0.102
119791,47727,Acer pseudoplatanus,sycamore maple,species,https://static.inaturalist.org/photos/72573830/medium.jpg,Acer pseudoplatanus,species,new,0,exotic,pseudoplatanus,"","",accepted,1,0
120180,47604,Doellingeria,Whitetops,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/60595/medium.jpg,,,,,,,,,,,0
126887,58728,Berberis aquifolium,Oregon grape,species,https://inaturalist-open-data.s3.amazonaws.com/photos/16702958/medium.jpg,Berberis aquifolium,species,confirmed,1,native,aquifolium,"","",accepted,1,0
127186,127187,Securigera varia,purple crownvetch,species,https://inaturalist-open-data.s3.amazonaws.com/photos/34301/medium.jpg,Securigera varia,species,new,0,exotic,varia,"","",accepted,1,0
127196,49131,Myosotis stricta,blue forget-me-not,species,https://inaturalist-open-data.s3.amazonaws.com/photos/285889948/medium.jpg,Myosotis stricta,species,confirmed,1,exotic,stricta,"","",accepted,1,0.009
127355,55869,Cyclamen hederifolium,Ivy-leaved cyclamen,species,https://inaturalist-open-data.s3.amazonaws.com/photos/110836055/medium.jpg,Cyclamen hederifolium,species,confirmed,1,exotic,hederifolium,"","",accepted,1,0
128807,47434,Dichanthelium,rosette grasses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/88945229/medium.jpeg,,,,,,,,,,,0
129020,51611,Veronica officinalis,heath speedwell,species,https://inaturalist-open-data.s3.amazonaws.com/photos/3867971/medium.JPG,Veronica officinalis,species,new,0,exotic,officinalis,"","",accepted,1,0
129075,53787,Fumaria muralis,common ramping-fumitory,species,https://inaturalist-open-data.s3.amazonaws.com/photos/16104053/medium.jpg,Fumaria muralis,species,new,0,exotic,muralis,"","",accepted,1,0
129448,129449,Honckenya peploides major,Pacific Sea Sandwort,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/412901298/medium.jpeg,Honckenya peploides ssp. major,subspecies,confirmed,1,native,peploides,Honckenya peploides major,"",accepted,1,0
129856,47204,Neslia,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/932942/medium.jpg,,,,,,,,,,,0
130174,57166,Danthonia spicata,Poverty oatgrass,species,https://static.inaturalist.org/photos/18564686/medium.jpeg,Danthonia spicata,species,new,0,native,spicata,"","",accepted,1,0.029
130800,130805,Pseudofumaria lutea,Yellow Fumitory,species,https://inaturalist-open-data.s3.amazonaws.com/photos/731776/medium.jpg,Corydalis lutea,species,new,0,exotic,lutea,"","",unaccepted,1,0.167
132323,52643,Juncus bulbosus,Bulbous Rush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/47757915/medium.jpg,Juncus bulbosus,species,confirmed,1,exotic,bulbosus,"","",accepted,1,0.018
143678,47752,Polystichum andersonii,Anderson's holly fern,species,https://inaturalist-open-data.s3.amazonaws.com/photos/306893857/medium.jpeg,Polystichum andersonii,species,unconfirmed,1,native,andersonii,"","",accepted,1,0.054
154238,72276,Oxytropis campestris,field locoweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/32728338/medium.jpg,Oxytropis campestris,species,confirmed,1,native,campestris,"","",accepted,1,0.023
155847,47434,Thinopyrum,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/71227005/medium.jpeg,,,,,,,,,,,0
156638,48150,Pentaglottis,"",genus,https://static.inaturalist.org/photos/390096990/medium.jpeg,,,,,,,,,,,0
156879,47148,Argentina,Silverweeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/54317947/medium.jpeg,,,,,,,,,,,0
156963,47604,Canadanthus,great northern asters,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/29085036/medium.jpeg,,,,,,,,,,,0
157393,157398,Galega officinalis,common milkpea,species,https://inaturalist-open-data.s3.amazonaws.com/photos/139318793/medium.jpeg,Galega officinalis,species,new,0,exotic,officinalis,"","",accepted,1,0.6
159233,50204,Bidens amplissima,Vancouver Island beggarticks,species,https://inaturalist-open-data.s3.amazonaws.com/photos/157623744/medium.jpeg,Bidens amplissima,species,confirmed,1,native,amplissima,"","",accepted,1,0.01
160946,53376,Cotoneaster dammeri,Bearberry Cotoneaster,species,https://inaturalist-open-data.s3.amazonaws.com/photos/124190179/medium.jpeg,Cotoneaster dammeri,species,confirmed,1,exotic,dammeri,"","",accepted,1,0.062
160947,53376,Cotoneaster divaricatus,Spreading Cotoneaster,species,https://inaturalist-open-data.s3.amazonaws.com/photos/340541156/medium.jpg,Cotoneaster divaricatus,species,new,1,exotic,divaricatus,"","",accepted,1,0
160951,53376,Cotoneaster rehderi,Bullate Cotoneaster,species,https://static.inaturalist.org/photos/51324471/medium.jpg,Cotoneaster rehderi,species,confirmed,1,exotic,rehderi,"","",accepted,1,0
161639,48943,Datura innoxia,downy thorn-apple,species,https://inaturalist-open-data.s3.amazonaws.com/photos/325514308/medium.jpeg,Datura innoxia,species,new,1,exotic,innoxia,"","",accepted,1,0.842
163336,61064,Glyceria maxima,reed meadowgrass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/81753172/medium.jpeg,Glyceria maxima,species,confirmed,1,exotic,maxima,"","",accepted,1,0
163682,53095,Heracleum sphondylium,hogweed,species,https://static.inaturalist.org/photos/298976196/medium.jpg,Heracleum sphondylium,species,new,1,exotic,sphondylium,"","",accepted,1,0.875
164074,157614,Ionopsidium acaule,Violet Cress,species,https://inaturalist-open-data.s3.amazonaws.com/photos/343907878/medium.jpeg,Ionopsidium acaule,species,confirmed,1,exotic,acaule,"","",accepted,1,0.343
164252,52643,Juncus alpinoarticulatus,Northern Green Rush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/260816068/medium.jpg,Juncus alpinoarticulatus,species,unconfirmed,1,native,alpinoarticulatus,"","",accepted,1,0.46
164262,52643,Juncus filiformis,Thread Rush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/82596547/medium.jpg,Juncus filiformis,"",unconfirmed,1,native,filiformis,"","",accepted,1,0.504
