"","VRI2024_ID","FEATURE_ID_match","POLYGON_ID_match"
"8252",204510,NA,NA
"8253",204512,NA,NA
"8254",204513,NA,NA
"8255",204514,NA,NA
"8256",204517,NA,NA
"8257",204520,NA,NA
"8258",204521,NA,NA
"8259",204522,NA,NA
"8260",204524,NA,NA
"8261",204526,NA,NA
"8262",204527,NA,NA
"8263",204528,NA,NA
"8264",204531,NA,NA
"8265",204534,NA,NA
"8266",204535,NA,NA
"8267",204548,NA,NA
"8268",204567,NA,NA
"8269",204568,NA,NA
"8270",204570,NA,NA
"8271",204571,NA,NA
"8272",204572,NA,NA
"8273",204575,NA,NA
"8274",204576,NA,NA
"8275",204578,NA,NA
"8276",204580,NA,NA
"8277",204581,NA,NA
"8278",204582,NA,NA
"8279",204603,NA,NA
"8280",204609,NA,NA
"8281",204611,NA,NA
"8282",204613,NA,NA
"8283",204616,NA,NA
"8284",204620,NA,NA
"8285",204626,NA,NA
"8286",204656,NA,NA
"8287",204657,NA,NA
"8288",204659,NA,NA
"8289",204661,NA,NA
"8290",204666,NA,NA
"8291",204670,NA,NA
"8292",204671,NA,NA
"8293",204674,NA,NA
"8294",204675,NA,NA
"8295",204682,NA,NA
"8296",204691,NA,NA
"8297",204692,NA,NA
"8298",204710,NA,NA
"8299",204729,NA,NA
"8300",204731,NA,NA
"8301",204739,NA,NA
"8302",204748,NA,NA
"8303",204749,NA,NA
"8304",204759,NA,NA
"8305",204770,NA,NA
"8306",204785,NA,NA
"8307",204793,NA,NA
"8308",204805,NA,NA
"8309",204811,NA,NA
"8310",204812,NA,NA
"8311",204813,NA,NA
"8312",204819,NA,NA
"8313",204823,NA,NA
"8314",204825,NA,NA
"8315",204826,NA,NA
"8316",204828,NA,NA
"8317",204829,NA,NA
"8318",204830,NA,NA
"8319",204834,NA,NA
"8320",204840,NA,NA
"8321",204856,NA,NA
"8322",204857,NA,NA
"8323",204865,NA,NA
"8324",204866,NA,NA
"8325",204867,NA,NA
"8326",204876,NA,NA
"8327",204887,NA,NA
"8328",204893,NA,NA
"8329",204895,NA,NA
"8330",204896,NA,NA
"8331",204906,NA,NA
"8332",204909,NA,NA
"8333",204910,NA,NA
"8334",204911,NA,NA
"8335",204912,NA,NA
"8336",204925,NA,NA
"8337",204927,NA,NA
"8338",204929,NA,NA
"8339",204934,NA,NA
"8340",204937,NA,NA
"8341",204939,NA,NA
"8342",204942,NA,NA
"8343",204945,NA,NA
"8344",204982,NA,NA
"8345",204990,NA,NA
"8346",204994,NA,NA
"8347",204995,NA,NA
"8348",204999,NA,NA
"8349",205000,NA,NA
"8350",205003,NA,NA
"8351",205004,NA,NA
"8352",205005,NA,NA
"8353",205007,NA,NA
"8354",205008,NA,NA
"8355",205011,NA,NA
"8356",205014,NA,NA
"8357",205027,NA,NA
"8358",205081,NA,NA
"8359",205082,NA,NA
"8360",205083,NA,NA
"8361",205085,NA,NA
"8362",205098,NA,NA
"8363",205099,NA,NA
"8364",205101,NA,NA
"8365",205102,NA,NA
"8366",205107,NA,NA
"8367",205108,NA,NA
"8368",205111,NA,NA
"8369",205114,NA,NA
"8370",205120,NA,NA
"8371",205121,NA,NA
"8372",205129,NA,NA
"8373",205132,NA,NA
"8374",205138,NA,NA
"8375",205140,NA,NA
"8376",205144,NA,NA
"8377",205147,NA,NA
"8378",205168,NA,NA
"8379",205169,NA,NA
"8380",205170,NA,NA
"8381",205171,NA,NA
"8382",205172,NA,NA
"8383",205181,NA,NA
"8384",205183,NA,NA
"8385",205185,NA,NA
"8386",205201,NA,NA
"8387",205208,NA,NA
"8388",205210,NA,NA
"8389",205219,NA,NA
"8390",205236,NA,NA
"8391",205237,NA,NA
"8392",205238,NA,NA
"8393",205240,NA,NA
"8394",205241,NA,NA
"8395",205242,NA,NA
"8396",205244,NA,NA
"8397",205245,NA,NA
"8398",205246,NA,NA
"8399",205247,NA,NA
"8400",205251,NA,NA
"8401",205253,NA,NA
"8402",205254,NA,NA
"8403",205256,NA,NA
"8404",205257,NA,NA
"8405",205259,NA,NA
"8406",205261,NA,NA
"8407",205262,NA,NA
"8408",205264,NA,NA
"8409",205266,NA,NA
"8410",205267,NA,NA
"8411",205268,NA,NA
"8412",205269,NA,NA
"8413",205272,NA,NA
"8414",205274,NA,NA
"8415",205291,NA,NA
"8416",205317,NA,NA
"8417",205322,NA,NA
"8418",205329,NA,NA
"8419",205337,NA,NA
"8420",205358,NA,NA
"8421",205364,NA,NA
"8422",205383,NA,NA
"8423",205405,NA,NA
"8424",205406,NA,NA
"8425",205414,NA,NA
"8426",205417,NA,NA
"8427",205418,NA,NA
"8428",205419,NA,NA
"8429",205420,NA,NA
"8430",205422,NA,NA
"8431",205423,NA,NA
"8432",205426,NA,NA
"8433",205427,NA,NA
"8434",205428,NA,NA
"8435",205429,NA,NA
"8436",205433,NA,NA
"8437",205434,NA,NA
"8438",205435,NA,NA
"8439",205449,NA,NA
"8440",205464,NA,NA
"8441",205499,NA,NA
"8442",205515,NA,NA
"8443",205550,NA,NA
"8444",205562,NA,NA
"8445",205564,NA,NA
"8446",205566,NA,NA
"8447",205571,NA,NA
"8448",205573,NA,NA
"8449",205574,NA,NA
"8450",205576,NA,NA
"8451",205580,NA,NA
"8452",205586,NA,NA
"8453",205590,NA,NA
"8454",205596,NA,NA
"8455",205597,NA,NA
"8456",205598,NA,NA
"8457",205599,NA,NA
"8458",205604,NA,NA
"8459",205605,NA,NA
"8460",205606,NA,NA
"8461",205607,NA,NA
"8462",205608,NA,NA
"8463",205610,NA,NA
"8464",205611,NA,NA
"8465",205612,NA,NA
"8466",205635,NA,NA
"8467",205636,NA,NA
"8468",205637,NA,NA
"8469",205648,NA,NA
"8470",205656,NA,NA
"8471",205658,NA,NA
"8472",205660,NA,NA
"8473",205663,NA,NA
"8474",205668,NA,NA
"8475",205669,NA,NA
"8476",205670,NA,NA
"8477",205671,NA,NA
"8478",205676,NA,NA
"8479",205687,NA,NA
"8480",205691,NA,NA
"8481",205695,NA,NA
"8482",205703,NA,NA
"8483",205704,NA,NA
"8484",205707,NA,NA
"8485",205708,NA,NA
"8486",205711,NA,NA
"8487",205716,NA,NA
"8488",205718,NA,NA
"8489",205720,NA,NA
"8490",205721,NA,NA
"8491",205722,NA,NA
"8492",205723,NA,NA
"8493",205724,NA,NA
"8494",205726,NA,NA
"8495",205727,NA,NA
"8496",205728,NA,NA
"8497",205735,NA,NA
"8498",205767,NA,NA
"8499",205794,NA,NA
"8500",205807,NA,NA
"8501",205811,NA,NA
"8502",205812,NA,NA
"8503",205813,NA,NA
"8504",205814,NA,NA
"8505",205815,NA,NA
"8506",205816,NA,NA
"8507",205819,NA,NA
"8508",205824,NA,NA
"8509",205825,NA,NA
"8510",205826,NA,NA
"8511",205827,NA,NA
"8512",205828,NA,NA
"8513",205829,NA,NA
"8514",205830,NA,NA
"8515",205832,NA,NA
"8516",205833,NA,NA
"8517",205834,NA,NA
"8518",205837,NA,NA
"8519",205838,NA,NA
"8520",205839,NA,NA
"8521",205842,NA,NA
"8522",205843,NA,NA
"8523",205844,NA,NA
"8524",205848,NA,NA
"8525",205849,NA,NA
"8526",205851,NA,NA
"8527",205855,NA,NA
"8528",205861,NA,NA
"8529",205862,NA,NA
"8530",205908,NA,NA
"8531",205937,NA,NA
"8532",205957,NA,NA
"8533",205962,NA,NA
"8534",205972,NA,NA
"8535",205973,NA,NA
"8536",205976,NA,NA
"8537",205977,NA,NA
"8538",205984,NA,NA
"8539",206004,NA,NA
"8540",206005,NA,NA
"8541",206008,NA,NA
"8542",206014,NA,NA
"8543",206015,NA,NA
"8544",206028,NA,NA
"8545",206030,NA,NA
"8546",206031,NA,NA
"8547",206067,NA,NA
"8548",206068,NA,NA
"8549",206076,NA,NA
"8550",206078,NA,NA
"8551",206080,NA,NA
"8552",206081,NA,NA
"8553",206105,NA,NA
"8554",206106,NA,NA
"8555",206107,NA,NA
"8556",206108,NA,NA
"8557",206109,NA,NA
"8558",206130,NA,NA
"8559",206174,NA,NA
"8560",206181,NA,NA
"8561",206183,NA,NA
"8562",206184,NA,NA
"8563",206188,NA,NA
"8564",206194,NA,NA
"8565",206196,NA,NA
"8566",206199,NA,NA
"8567",206204,NA,NA
"8568",206205,NA,NA
"8569",206207,NA,NA
"8570",206211,NA,NA
"8571",206213,NA,NA
"8572",206218,NA,NA
"8573",206220,NA,NA
"8574",206231,NA,NA
"8575",206232,NA,NA
"8576",206233,NA,NA
"8577",206237,NA,NA
"8578",206239,NA,NA
"8579",206240,NA,NA
"8580",206243,NA,NA
"8581",206245,NA,NA
"8582",206248,NA,NA
"8583",206249,NA,NA
"8584",206250,NA,NA
"8585",206258,NA,NA
"8586",206270,NA,NA
"8587",206275,NA,NA
"8588",206281,NA,NA
"8589",206290,NA,NA
"8590",206295,NA,NA
"8591",206297,NA,NA
"8592",206298,NA,NA
"8593",206299,NA,NA
"8594",206300,NA,NA
"8595",206303,NA,NA
"8596",206304,NA,NA
"8597",206307,NA,NA
"8598",206308,NA,NA
"8599",206309,NA,NA
"8600",206310,NA,NA
"8601",206311,NA,NA
"8602",206340,NA,NA
"8603",206341,NA,NA
"8604",206343,NA,NA
"8605",206344,NA,NA
"8606",206345,NA,NA
"8607",206347,NA,NA
"8608",206351,NA,NA
"8609",206352,NA,NA
"8610",206353,NA,NA
"8611",206354,NA,NA
"8612",206356,NA,NA
"8613",206360,NA,NA
"8614",206361,NA,NA
"8615",206405,NA,NA
"8616",206414,NA,NA
"8617",206463,NA,NA
"8618",206477,NA,NA
"8619",206481,NA,NA
"8620",206484,NA,NA
"8621",206485,NA,NA
"8622",206486,NA,NA
"8623",206487,NA,NA
"8624",206488,NA,NA
"8625",206490,NA,NA
"8626",206495,NA,NA
"8627",206497,NA,NA
"8628",206513,NA,NA
"8629",206514,NA,NA
"8630",206515,NA,NA
"8631",206524,NA,NA
"8632",206529,NA,NA
"8633",206532,NA,NA
"8634",206533,NA,NA
"8635",206535,NA,NA
"8636",206537,NA,NA
"8637",206562,NA,NA
"8638",206566,NA,NA
"8639",206582,NA,NA
"8640",206589,NA,NA
"8641",206590,NA,NA
"8642",206593,NA,NA
"8643",206595,NA,NA
"8644",206596,NA,NA
"8645",206597,NA,NA
"8646",206599,NA,NA
"8647",206600,NA,NA
"8648",206604,NA,NA
"8649",206605,NA,NA
"8650",206606,NA,NA
"8651",206607,NA,NA
"8652",206608,NA,NA
"8653",206609,NA,NA
"8654",206619,NA,NA
"8655",206642,NA,NA
"8656",206643,NA,NA
"8657",206646,NA,NA
"8658",206649,NA,NA
"8659",206652,NA,NA
"8660",206657,NA,NA
"8661",206661,NA,NA
"8662",206664,NA,NA
"8663",206665,NA,NA
"8664",206666,NA,NA
"8665",206667,NA,NA
"8666",206679,NA,NA
"8667",206689,NA,NA
"8668",206696,NA,NA
"8669",206703,NA,NA
"8670",206706,NA,NA
"8671",206707,NA,NA
"8672",206710,NA,NA
"8673",206712,NA,NA
"8674",206713,NA,NA
"8675",206715,NA,NA
"8676",206720,NA,NA
"8677",206721,NA,NA
"8678",206723,NA,NA
"8679",206728,NA,NA
"8680",206761,NA,NA
"8681",206763,NA,NA
"8682",206795,NA,NA
"8683",206799,NA,NA
"8684",206806,NA,NA
"8685",206829,NA,NA
"8686",206835,NA,NA
"8687",206836,NA,NA
"8688",206867,NA,NA
"8689",206902,NA,NA
"8690",206903,NA,NA
"8691",206910,NA,NA
"8692",206911,NA,NA
"8693",206926,NA,NA
"8694",206936,NA,NA
"8695",206937,NA,NA
"8696",206938,NA,NA
"8697",206939,NA,NA
"8698",206940,NA,NA
"8699",206941,NA,NA
"8700",206942,NA,NA
"8701",206943,NA,NA
"8702",206944,NA,NA
"8703",206947,NA,NA
"8704",206948,NA,NA
"8705",206950,NA,NA
"8706",206952,NA,NA
"8707",206959,NA,NA
"8708",206961,NA,NA
"8709",206965,NA,NA
"8710",206969,NA,NA
"8711",206973,NA,NA
"8712",206974,NA,NA
"8713",206977,NA,NA
"8714",206978,NA,NA
"8715",206979,NA,NA
"8716",206980,NA,NA
"8717",206987,NA,NA
"8718",207017,NA,NA
"8719",207023,NA,NA
"8720",207024,NA,NA
"8721",207030,NA,NA
"8722",207040,NA,NA
"8723",207052,NA,NA
"8724",207053,NA,NA
"8725",207067,NA,NA
"8726",207068,NA,NA
"8727",207071,NA,NA
"8728",207073,NA,NA
"8729",207077,NA,NA
"8730",207079,NA,NA
"8731",207081,NA,NA
"8732",207084,NA,NA
"8733",207093,NA,NA
"8734",207098,NA,NA
"8735",207100,NA,NA
"8736",207104,NA,NA
"8737",207113,NA,NA
"8738",207114,NA,NA
"8739",207124,NA,NA
"8740",207126,NA,NA
"8741",207131,NA,NA
"8742",207132,NA,NA
"8743",207135,NA,NA
"8744",207146,NA,NA
"8745",207157,NA,NA
"8746",207160,NA,NA
"8747",207163,NA,NA
"8748",207167,NA,NA
"8749",207169,NA,NA
"8750",207170,NA,NA
"8751",207171,NA,NA
"8752",207173,NA,NA
"8753",207180,NA,NA
"8754",207186,NA,NA
"8755",207189,NA,NA
"8756",207214,NA,NA
"8757",207215,NA,NA
"8758",207223,NA,NA
"8759",207229,NA,NA
"8760",207243,NA,NA
"8761",207245,NA,NA
"8762",207247,NA,NA
"8763",207248,NA,NA
"8764",207249,NA,NA
"8765",207250,NA,NA
"8766",207253,NA,NA
"8767",207254,NA,NA
"8768",207258,NA,NA
"8769",207262,NA,NA
"8770",207269,NA,NA
"8771",207275,NA,NA
"8772",207281,NA,NA
"8773",207290,NA,NA
"8774",207319,NA,NA
"8775",207324,NA,NA
"8776",207327,NA,NA
"8777",207330,NA,NA
"8778",207337,NA,NA
"8779",207339,NA,NA
"8780",207341,NA,NA
"8781",207343,NA,NA
"8782",207344,NA,NA
"8783",207347,NA,NA
"8784",207348,NA,NA
"8785",207349,NA,NA
"8786",207352,NA,NA
"8787",207354,NA,NA
"8788",207355,NA,NA
"8789",207356,NA,NA
"8790",207357,NA,NA
"8791",207358,NA,NA
"8792",207361,NA,NA
"8793",207362,NA,NA
"8794",207363,NA,NA
"8795",207367,NA,NA
"8796",207378,NA,NA
"8797",207406,NA,NA
"8798",207407,NA,NA
"8799",207408,NA,NA
"8800",207411,NA,NA
"8801",207413,NA,NA
"8802",207416,NA,NA
"8803",207417,NA,NA
"8804",207420,NA,NA
"8805",207426,NA,NA
"8806",207432,NA,NA
"8807",207459,NA,NA
"8808",207462,NA,NA
"8809",207463,NA,NA
"8810",207466,NA,NA
"8811",207470,NA,NA
"8812",207496,NA,NA
"8813",207500,NA,NA
"8814",207503,NA,NA
"8815",207504,NA,NA
"8816",207506,NA,NA
"8817",207509,NA,NA
"8818",207512,NA,NA
"8819",207513,NA,NA
"8820",207514,NA,NA
"8821",207517,NA,NA
"8822",207524,NA,NA
"8823",207525,NA,NA
"8824",207532,NA,NA
"8825",207542,NA,NA
"8826",207543,NA,NA
"8827",207547,NA,NA
"8828",207548,NA,NA
"8829",207550,NA,NA
"8830",207551,NA,NA
"8831",207556,NA,NA
"8832",207561,NA,NA
"8833",207571,NA,NA
"8834",207572,NA,NA
"8835",207573,NA,NA
"8836",207574,NA,NA
"8837",207576,NA,NA
"8838",207577,NA,NA
"8839",207578,NA,NA
"8840",207579,NA,NA
"8841",207580,NA,NA
"8842",207581,NA,NA
"8843",207582,NA,NA
"8844",207583,NA,NA
"8845",207586,NA,NA
"8846",207587,NA,NA
"8847",207592,NA,NA
"8848",207593,NA,NA
"8849",207594,NA,NA
"8850",207598,NA,NA
"8851",207600,NA,NA
"8852",207602,NA,NA
"8853",207603,NA,NA
"8854",207604,NA,NA
"8855",207621,NA,NA
"8856",207628,NA,NA
"8857",207636,NA,NA
"8858",207637,NA,NA
"8859",207640,NA,NA
"8860",207641,NA,NA
"8861",207642,NA,NA
"8862",207644,NA,NA
"8863",207645,NA,NA
"8864",207650,NA,NA
"8865",207661,NA,NA
"8866",207666,NA,NA
"8867",207676,NA,NA
"8868",207678,NA,NA
"8869",207679,NA,NA
"8870",207681,NA,NA
"8871",207687,NA,NA
"8872",207696,NA,NA
"8873",207697,NA,NA
"8874",207706,NA,NA
"8875",207707,NA,NA
"8876",207729,NA,NA
"8877",207760,NA,NA
"8878",207763,NA,NA
"8879",207769,NA,NA
"8880",207770,NA,NA
"8881",207772,NA,NA
"8882",207773,NA,NA
"8883",207774,NA,NA
"8884",207779,NA,NA
"8885",207784,NA,NA
"8886",207785,NA,NA
"8887",207786,NA,NA
"8888",207788,NA,NA
"8889",207789,NA,NA
"8890",207790,NA,NA
"8891",207791,NA,NA
"8892",207797,NA,NA
"8893",207807,NA,NA
"8894",207819,NA,NA
"8895",207821,NA,NA
"8896",207825,NA,NA
"8897",207827,NA,NA
"8898",207831,NA,NA
"8899",207832,NA,NA
"8900",207833,NA,NA
"8901",207837,NA,NA
"8902",207839,NA,NA
"8903",207840,NA,NA
"8904",207842,NA,NA
"8905",207846,NA,NA
"8906",207857,NA,NA
"8907",207859,NA,NA
"8908",207860,NA,NA
"8909",207861,NA,NA
"8910",207865,NA,NA
"8911",207915,NA,NA
"8912",207923,NA,NA
"8913",207924,NA,NA
"8914",207929,NA,NA
"8915",207935,NA,NA
"8916",207949,NA,NA
"8917",207950,NA,NA
"8918",207951,NA,NA
"8919",207953,NA,NA
"8920",207954,NA,NA
"8921",207955,NA,NA
"8922",207961,NA,NA
"8923",207963,NA,NA
"8924",207964,NA,NA
"8925",207967,NA,NA
"8926",207973,NA,NA
"8927",207974,NA,NA
"8928",207975,NA,NA
"8929",207976,NA,NA
"8930",207977,NA,NA
"8931",207978,NA,NA
"8932",207979,NA,NA
"8933",207985,NA,NA
"8934",207987,NA,NA
"8935",207988,NA,NA
"8936",207990,NA,NA
"8937",208004,NA,NA
"8938",208011,NA,NA
"8939",208019,NA,NA
"8940",208033,NA,NA
"8941",208043,NA,NA
"8942",208064,NA,NA
"8943",208065,NA,NA
"8944",208078,NA,NA
"8945",208081,NA,NA
"8946",208082,NA,NA
"8947",208091,NA,NA
"8948",208096,NA,NA
"8949",208104,NA,NA
"8950",208128,NA,NA
"8951",208130,NA,NA
"8952",208138,NA,NA
"8953",208141,NA,NA
"8954",208152,NA,NA
"8955",208153,NA,NA
"8956",208154,NA,NA
"8957",208156,NA,NA
"8958",208157,NA,NA
"8959",208158,NA,NA
"8960",208159,NA,NA
"8961",208161,NA,NA
"8962",208165,NA,NA
"8963",208168,NA,NA
"8964",208170,NA,NA
"8965",208181,NA,NA
"8966",208185,NA,NA
"8967",208186,NA,NA
"8968",208187,NA,NA
"8969",208193,NA,NA
"8970",208212,NA,NA
"8971",208214,NA,NA
"8972",208225,NA,NA
"8973",208236,NA,NA
"8974",208241,NA,NA
"8975",208257,NA,NA
"8976",208268,NA,NA
"8977",208281,NA,NA
"8978",208285,NA,NA
"8979",208286,NA,NA
"8980",208329,NA,NA
"8981",208335,NA,NA
"8982",208336,NA,NA
"8983",208343,NA,NA
"8984",208344,NA,NA
"8985",208349,NA,NA
"8986",208356,NA,NA
"8987",208359,NA,NA
"8988",208364,NA,NA
"8989",208365,NA,NA
"8990",208392,NA,NA
"8991",208393,NA,NA
"8992",208395,NA,NA
"8993",208396,NA,NA
"8994",208397,NA,NA
"8995",208398,NA,NA
"8996",208399,NA,NA
"8997",208400,NA,NA
"8998",208401,NA,NA
"8999",208402,NA,NA
"9000",208407,NA,NA
"9001",208408,NA,NA
"9002",208409,NA,NA
"9003",208410,NA,NA
"9004",208412,NA,NA
"9005",208416,NA,NA
"9006",208417,NA,NA
"9007",208419,NA,NA
"9008",208420,NA,NA
"9009",208421,NA,NA
"9010",208424,NA,NA
"9011",208425,NA,NA
"9012",208426,NA,NA
"9013",208427,NA,NA
"9014",208428,NA,NA
"9015",208451,NA,NA
"9016",208463,NA,NA
"9017",208464,NA,NA
"9018",208471,NA,NA
"9019",208473,NA,NA
"9020",208498,NA,NA
"9021",208511,NA,NA
"9022",208515,NA,NA
"9023",208526,NA,NA
"9024",208528,NA,NA
"9025",208530,NA,NA
"9026",208533,NA,NA
"9027",208535,NA,NA
"9028",208537,NA,NA
"9029",208538,NA,NA
"9030",208539,NA,NA
"9031",208542,NA,NA
"9032",208543,NA,NA
"9033",208544,NA,NA
"9034",208556,NA,NA
"9035",208557,NA,NA
"9036",208558,NA,NA
"9037",208576,NA,NA
"9038",208587,NA,NA
"9039",208591,NA,NA
"9040",208592,NA,NA
"9041",208593,NA,NA
"9042",208594,NA,NA
"9043",208595,NA,NA
"9044",208596,NA,NA
"9045",208599,NA,NA
"9046",208607,NA,NA
"9047",208647,NA,NA
"9048",208648,NA,NA
"9049",208650,NA,NA
"9050",208651,NA,NA
"9051",208653,NA,NA
"9052",208654,NA,NA
"9053",208655,NA,NA
"9054",208656,NA,NA
"9055",208657,NA,NA
"9056",208660,NA,NA
"9057",208670,NA,NA
"9058",208675,NA,NA
"9059",208691,NA,NA
"9060",208692,NA,NA
"9061",208695,NA,NA
"9062",208699,NA,NA
"9063",208706,NA,NA
"9064",208717,NA,NA
"9065",208731,NA,NA
"9066",208746,NA,NA
"9067",208749,NA,NA
"9068",208751,NA,NA
"9069",208752,NA,NA
"9070",208758,NA,NA
"9071",208759,NA,NA
"9072",208765,NA,NA
"9073",208767,NA,NA
"9074",208768,NA,NA
"9075",208772,NA,NA
"9076",208777,NA,NA
"9077",208778,NA,NA
"9078",208780,NA,NA
"9079",208787,NA,NA
"9080",208791,NA,NA
"9081",208795,NA,NA
"9082",208799,NA,NA
"9083",208801,NA,NA
"9084",208828,NA,NA
"9085",208847,NA,NA
"9086",208848,NA,NA
"9087",208853,NA,NA
"9088",208855,NA,NA
"9089",208856,NA,NA
"9090",208857,NA,NA
"9091",208860,NA,NA
"9092",208885,NA,NA
"9093",208887,NA,NA
"9094",208888,NA,NA
"9095",208895,NA,NA
"9096",208896,NA,NA
"9097",208898,NA,NA
"9098",208902,NA,NA
"9099",208903,NA,NA
"9100",208904,NA,NA
"9101",208917,NA,NA
"9102",208919,NA,NA
"9103",208928,NA,NA
"9104",208943,NA,NA
"9105",208946,NA,NA
"9106",208947,NA,NA
"9107",208974,NA,NA
"9108",208980,NA,NA
"9109",208981,NA,NA
"9110",208982,NA,NA
"9111",208984,NA,NA
"9112",208988,NA,NA
"9113",208989,NA,NA
"9114",208990,NA,NA
"9115",208991,NA,NA
"9116",208992,NA,NA
"9117",208996,NA,NA
"9118",209001,NA,NA
"9119",209002,NA,NA
"9120",209003,NA,NA
"9121",209004,NA,NA
"9122",209005,NA,NA
"9123",209006,NA,NA
"9124",209012,NA,NA
"9125",209046,NA,NA
"9126",209051,NA,NA
"9127",209065,NA,NA
"9128",209066,NA,NA
"9129",209077,NA,NA
"9130",209079,NA,NA
"9131",209080,NA,NA
"9132",209088,NA,NA
"9133",209089,NA,NA
"9134",209090,NA,NA
"9135",209095,NA,NA
"9136",209128,NA,NA
"9137",209136,NA,NA
"9138",209140,NA,NA
"9139",209143,NA,NA
"9140",209146,NA,NA
"9141",209149,NA,NA
"9142",209160,NA,NA
"9143",209161,NA,NA
"9144",209162,NA,NA
"9145",209164,NA,NA
"9146",209167,NA,NA
"9147",209169,NA,NA
"9148",209191,NA,NA
"9149",209192,NA,NA
"9150",209197,NA,NA
"9151",209199,NA,NA
"9152",209210,NA,NA
"9153",209211,NA,NA
"9154",209216,NA,NA
"9155",209218,NA,NA
"9156",209219,NA,NA
"9157",209222,NA,NA
"9158",209225,NA,NA
"9159",209226,NA,NA
"9160",209227,NA,NA
"9161",209237,NA,NA
"9162",209239,NA,NA
"9163",209240,NA,NA
"9164",209241,NA,NA
"9165",209242,NA,NA
"9166",209243,NA,NA
"9167",209244,NA,NA
"9168",209245,NA,NA
"9169",209246,NA,NA
"9170",209250,NA,NA
"9171",209252,NA,NA
"9172",209253,NA,NA
"9173",209254,NA,NA
"9174",209255,NA,NA
"9175",209260,NA,NA
"9176",209261,NA,NA
"9177",209262,NA,NA
"9178",209263,NA,NA
"9179",209265,NA,NA
"9180",209266,NA,NA
"9181",209267,NA,NA
"9182",209268,NA,NA
"9183",209273,NA,NA
"9184",209275,NA,NA
"9185",209281,NA,NA
"9186",209322,NA,NA
"9187",209336,NA,NA
"9188",209365,NA,NA
"9189",209371,NA,NA
"9190",209382,NA,NA
"9191",209383,NA,NA
"9192",209395,NA,NA
"9193",209397,NA,NA
"9194",209398,NA,NA
"9195",209399,NA,NA
"9196",209401,NA,NA
"9197",209402,NA,NA
"9198",209403,NA,NA
"9199",209406,NA,NA
"9200",209407,NA,NA
"9201",209422,NA,NA
"9202",209441,NA,NA
"9203",209444,NA,NA
"9204",209457,NA,NA
"9205",209459,NA,NA
"9206",209460,NA,NA
"9207",209487,NA,NA
"9208",209524,NA,NA
"9209",209528,NA,NA
"9210",209529,NA,NA
"9211",209532,NA,NA
"9212",209533,NA,NA
"9213",209537,NA,NA
"9214",209538,NA,NA
"9215",209545,NA,NA
"9216",209557,NA,NA
"9217",209595,NA,NA
"9218",209596,NA,NA
"9219",209598,NA,NA
"9220",209599,NA,NA
"9221",209603,NA,NA
"9222",209604,NA,NA
"9223",209606,NA,NA
"9224",209610,NA,NA
"9225",209612,NA,NA
"9226",209623,NA,NA
"9227",209624,NA,NA
"9228",209627,NA,NA
"9229",209628,NA,NA
"9230",209629,NA,NA
"9231",209633,NA,NA
"9232",209634,NA,NA
"9233",209635,NA,NA
"9234",209637,NA,NA
"9235",209647,NA,NA
"9236",209653,NA,NA
"9237",209702,NA,NA
"9238",209708,NA,NA
"9239",209716,NA,NA
"9240",209728,NA,NA
"9241",209768,NA,NA
"9242",209776,NA,NA
"9243",209779,NA,NA
"9244",209796,NA,NA
"9245",209798,NA,NA
"9246",209801,NA,NA
"9247",209803,NA,NA
"9248",209804,NA,NA
"9249",209811,NA,NA
"9250",209812,NA,NA
"9251",209817,NA,NA
"9252",209822,NA,NA
"9253",209826,NA,NA
"9254",209846,NA,NA
"9255",209867,NA,NA
"9256",209875,NA,NA
"9257",209879,NA,NA
"9258",209880,NA,NA
"9259",209881,NA,NA
"9260",209882,NA,NA
"9261",209883,NA,NA
"9262",209886,NA,NA
"9263",209888,NA,NA
"9264",209889,NA,NA
"9265",209890,NA,NA
"9266",209891,NA,NA
"9267",209892,NA,NA
"9268",209895,NA,NA
"9269",209896,NA,NA
"9270",209897,NA,NA
"9271",209899,NA,NA
"9272",209904,NA,NA
"9273",209905,NA,NA
"9274",209906,NA,NA
"9275",209920,NA,NA
"9276",209924,NA,NA
"9277",209925,NA,NA
"9278",209940,NA,NA
"9279",209960,NA,NA
"9280",209962,NA,NA
"9281",209997,NA,NA
"9282",209999,NA,NA
"9283",210004,NA,NA
"9284",210005,NA,NA
"9285",210009,NA,NA
"9286",210010,NA,NA
"9287",210011,NA,NA
"9288",210012,NA,NA
"9289",210013,NA,NA
"9290",210014,NA,NA
"9291",210016,NA,NA
"9292",210017,NA,NA
"9293",210018,NA,NA
"9294",210030,NA,NA
"9295",210041,NA,NA
"9296",210043,NA,NA
"9297",210049,NA,NA
"9298",210055,NA,NA
"9299",210056,NA,NA
"9300",210057,NA,NA
"9301",210059,NA,NA
"9302",210060,NA,NA
"9303",210062,NA,NA
"9304",210063,NA,NA
"9305",210070,NA,NA
"9306",210072,NA,NA
"9307",210081,NA,NA
"9308",210082,NA,NA
"9309",210091,NA,NA
"9310",210092,NA,NA
"9311",210121,NA,NA
"9312",210136,NA,NA
"9313",210140,NA,NA
"9314",210141,NA,NA
"9315",210149,NA,NA
"9316",210155,NA,NA
"9317",210156,NA,NA
"9318",210160,NA,NA
"9319",210170,NA,NA
"9320",210176,NA,NA
"9321",210178,NA,NA
"9322",210187,NA,NA
"9323",210189,NA,NA
"9324",210190,NA,NA
"9325",210199,NA,NA
