id,parentId,iNaturalistTaxonName,commonName,rank,iNaturalistTaxonImage,scientificName,taxon_rank,infrataxon_status,provenance_status,provincial_concern,introduction_status,reportingStatus,solow_EP,species,subspecies,variety,nameStatus,inSummary
127005,51901,Antennaria neglecta,Field Pussytoes,species,https://inaturalist-open-data.s3.amazonaws.com/photos/282643574/medium.jpg,Antennaria neglecta,"",non-infrataxon,no_voucher,secure,native,unconfirmed,0.235,neglecta,"","",accepted,1
127480,51229,Stachys byzantina,woolly hedgenettle,species,https://static.inaturalist.org/photos/393024630/medium.jpg,Stachys byzantina,species,non-infrataxon,no_voucher,unknown,exotic,new,0.013,byzantina,"","",accepted,1
130228,53095,Heracleum mantegazzianum,Giant Hogweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/139805841/medium.jpg,Heracleum mantegazzianum,species,non-infrataxon,voucher,unknown,exotic,confirmed,0.006,mantegazzianum,"","",accepted,1
133036,60208,Lycopus europaeus,European water-horehound,species,https://inaturalist-open-data.s3.amazonaws.com/photos/402544083/medium.jpeg,Lycopus europaeus,species,non-infrataxon,no_voucher,unknown,exotic,new,0.006,europaeus,"","",accepted,1
136366,53082,Gnaphalium uliginosum,marsh cudweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/576278475/medium.jpg,Gnaphalium uliginosum,species,non-infrataxon,voucher,unknown,exotic,confirmed,0.007,uliginosum,"","",accepted,1
140213,52713,Calamagrostis inexpansa,Northern Reedgrass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/264918060/medium.jpeg,Calamagrostis stricta ssp. inexpansa,subspecies,non-infrataxon,unknown,secure,native,confirmed,0.071,inexpansa,"","",unaccepted,1
153478,48493,Delphinium menziesii menziesii,Puget Sound Larkspur,subspecies,"",Delphinium menziesii var. menziesii,variety,non-infrataxon,voucher,secure,native,confirmed,0,menziesii,Delphinium menziesii menziesii,"",accepted,1
159806,156963,Canadanthus modestus,Great Northern Aster,species,https://inaturalist-open-data.s3.amazonaws.com/photos/310585724/medium.jpg,Canadanthus modestus,species,non-infrataxon,no_voucher,secure,native,new,0.006,modestus,"","",accepted,1
159833,49652,Cardamine corymbosa,New Zealand bittercress,species,https://inaturalist-open-data.s3.amazonaws.com/photos/69165224/medium.jpeg,Cardamine corymbosa,species,non-infrataxon,voucher,unknown,exotic,new,0.085,corymbosa,"","",accepted,1
160697,49877,Clematis vitalba,Old man's beard,species,https://inaturalist-open-data.s3.amazonaws.com/photos/218591388/medium.jpeg,Clematis vitalba,species,non-infrataxon,no_voucher,unknown,exotic,confirmed,0,vitalba,"","",accepted,1
162281,52792,Elymus hirsutus,Boreal Wild Rye,species,https://inaturalist-open-data.s3.amazonaws.com/photos/464248404/medium.jpeg,Elymus hirsutus,species,non-infrataxon,voucher,secure,native,unconfirmed,0.467,hirsutus,"","",accepted,1
166466,156638,Pentaglottis sempervirens,Green Alkanet,species,https://inaturalist-open-data.s3.amazonaws.com/photos/124523689/medium.jpeg,Pentaglottis sempervirens,species,non-infrataxon,no_voucher,unknown,exotic,new,0,sempervirens,"","",accepted,1
168250,53196,Rumex sanguineus,Wood Dock,species,https://inaturalist-open-data.s3.amazonaws.com/photos/46419676/medium.jpg,Rumex sanguineus,species,non-infrataxon,voucher,unknown,exotic,confirmed,0.006,sanguineus,"","",accepted,1
168409,55737,Sanguisorba annua,Prairie Burnet,species,https://static.inaturalist.org/photos/1417215/medium.jpg,Poteridium annuum,"",non-infrataxon,unknown,secure,native,unconfirmed,0.373,annua,"","",unaccepted,1
168479,55434,Saxifraga tridactylites,Rue-leaved Saxifrage,species,https://inaturalist-open-data.s3.amazonaws.com/photos/481262863/medium.jpeg,Saxifraga tridactylites,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,tridactylites,"","",accepted,1
168858,72357,Sericocarpus rigidus,Columbian Whitetop Aster,species,https://inaturalist-open-data.s3.amazonaws.com/photos/87372574/medium.jpeg,Sericocarpus rigidus,species,non-infrataxon,voucher,concern,native,confirmed,0,rigidus,"","",accepted,1
169021,49917,Sisyrinchium littorale,Alaska Blue-eyed-grass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/84649041/medium.jpg,Sisyrinchium littorale,species,non-infrataxon,voucher,secure,native,unconfirmed,0.386,littorale,"","",accepted,1
170839,57185,Leymus × vancouverensis,Vancouver wildrye,hybrid,https://inaturalist-open-data.s3.amazonaws.com/photos/435339817/medium.jpeg,Leymus vancouverensis,hybrid,non-infrataxon,no_voucher,unknown,native,confirmed,0.018,"","","",unaccepted,1
170971,47351,Prunus × pugetensis,Puget Sound cherry,hybrid,https://inaturalist-open-data.s3.amazonaws.com/photos/127715926/medium.jpg,Prunus pugetensis,"",non-infrataxon,no_voucher,unknown,unknown,new,0.13,"","","",invalid,1
181756,57170,Festuca ammobia,Sand Fescue,species,https://inaturalist-open-data.s3.amazonaws.com/photos/463473019/medium.jpg,Festuca ammobia,species,non-infrataxon,voucher,unknown,native,confirmed,0.019,ammobia,"","",accepted,1
204167,181942,Scorzoneroides autumnalis,Autumn Hawkbit,species,https://inaturalist-open-data.s3.amazonaws.com/photos/54354989/medium.jpg,Leontodon autumnalis,species,non-infrataxon,no_voucher,unknown,exotic,confirmed,0.024,autumnalis,"","",unaccepted,1
204259,52701,Bromus rigidus,Ripgut Brome,species,https://inaturalist-open-data.s3.amazonaws.com/photos/4194440/medium.jpg,Bromus diandrus ssp. rigidus,subspecies,non-infrataxon,voucher,unknown,exotic,confirmed,0,rigidus,"","",unaccepted,1
204321,204212,Ficaria verna,lesser celandine,species,https://inaturalist-open-data.s3.amazonaws.com/photos/7034063/medium.jpg,Ficaria verna,species,non-infrataxon,voucher,unknown,exotic,new,0,verna,"","",accepted,1
204339,55460,Lamium galeobdolon,yellow archangel,species,https://inaturalist-open-data.s3.amazonaws.com/photos/383000890/medium.jpg,Lamium galeobdolon,"",non-infrataxon,no_voucher,unknown,exotic,new,0,galeobdolon,"","",accepted,1
204364,62256,Neottia cordata,Heartleaf Twayblade,species,https://inaturalist-open-data.s3.amazonaws.com/photos/132428066/medium.jpeg,Neottia cordata,species,non-infrataxon,voucher,secure,native,confirmed,0,cordata,"","",accepted,1
205873,64276,Phragmites australis americanus,American common reed,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/28211687/medium.jpeg,Phragmites australis ssp. americanus,subspecies,infrataxon,voucher,secure,native,confirmed,0.037,australis,Phragmites australis americanus,"",accepted,1
234332,50259,Arceuthobium tsugense contortae,Shore Pine Dwarf-mistletoe,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/119063127/medium.jpeg,Arceuthobium tsugense ssp. contortae,subspecies,non-infrataxon,no_voucher,secure,native,new,0.006,tsugense,Arceuthobium tsugense contortae,"",accepted,1
235283,47789,Clarkia amoena caurina,Northwestern Farewell-to-Spring,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/8884456/medium.jpg,Clarkia amoena ssp. caurina,subspecies,infrataxon,no_voucher,concern,native,new,0.025,amoena,Clarkia amoena caurina,"",accepted,1
235285,47789,Clarkia amoena lindleyi,Lindley's Clarkia,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/4092586/medium.jpg,Clarkia amoena ssp. lindleyi,subspecies,infrataxon,no_voucher,concern,native,new,0.025,amoena,Clarkia amoena lindleyi,"",accepted,1
237952,49139,Plagiobothrys figuratus figuratus,Rough Popcorn-flower,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/3345812/medium.JPG,Plagiobothrys figuratus var. figuratus,species,non-infrataxon,no_voucher,concern,native,new,0.012,figuratus,Plagiobothrys figuratus figuratus,"",accepted,1
241575,55796,Luzula campestris campestris,"",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/118508839/medium.jpg,Luzula campestris ssp. campestris,species,non-infrataxon,voucher,unknown,exotic,confirmed,0.294,campestris,Luzula campestris campestris,"",accepted,1
284707,72123,Eruca sativa,Rocket Salad,species,https://inaturalist-open-data.s3.amazonaws.com/photos/71386719/medium.jpeg,Eruca vesicaria ssp. sativa,species,non-infrataxon,no_voucher,unknown,exotic,new,0.025,sativa,"","",unaccepted,1
357682,62499,Jacobaea maritima,Dusty miller,species,https://inaturalist-open-data.s3.amazonaws.com/photos/153641253/medium.jpg,Jacobaea maritima,species,non-infrataxon,voucher,unknown,exotic,new,0,maritima,"","",accepted,1
401314,48493,Delphinium ajacis,doubtful knight's-spur,species,https://inaturalist-open-data.s3.amazonaws.com/photos/41131894/medium.jpg,Delphinium ajacis,"",non-infrataxon,unknown,unknown,exotic,confirmed,0.013,ajacis,"","",accepted,1
472796,481693,Myriopteris gracillima,lace lip fern,species,https://inaturalist-open-data.s3.amazonaws.com/photos/423046/medium.jpg,Myriopteris gracillima,species,non-infrataxon,voucher,secure,native,confirmed,0,gracillima,"","",accepted,1
524900,156879,Argentina pacifica,Pacific silverweed,species,https://static.inaturalist.org/photos/147381949/medium.jpg,Potentilla anserina ssp. pacifica,species,infrataxon,no_voucher,secure,native,confirmed,0,pacifica,"","",unaccepted,1
545305,49652,Cardamine occulta,Nursery bittercress,species,https://inaturalist-open-data.s3.amazonaws.com/photos/226429622/medium.jpeg,Cardamine occulta,species,non-infrataxon,voucher,unknown,exotic,new,0.121,occulta,"","",accepted,1
553345,47121,Lupinus lepidus lepidus,Pacific Lupine,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/135209518/medium.jpeg,Lupinus lepidus var. lepidus,variety,non-infrataxon,unknown,concern,native,confirmed,0.006,lepidus,"",Lupinus lepidus lepidus,accepted,1
556361,64276,Phragmites australis australis,Common Reed,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/6314550/medium.jpg,Phragmites australis ssp. australis,subspecies,infrataxon,voucher,unknown,exotic,unconfirmed,0.218,australis,Phragmites australis australis,"",accepted,1
593040,379255,Reynoutria sachalinensis,Giant Knotweed,species,https://static.inaturalist.org/photos/92299908/medium.jpg,Fallopia sachalinensis,species,non-infrataxon,voucher,unknown,exotic,new,0.012,sachalinensis,"","",unaccepted,1
711103,203680,Pilosella aurantiaca,orange hawkweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/533646976/medium.jpg,Hieracium aurantiacum,species,non-infrataxon,voucher,unknown,exotic,confirmed,0.006,aurantiaca,"","",unaccepted,1
802465,273241,Aphyllon californicum californicum,California Broomrape,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/949980/medium.jpg,Aphyllon californicum ssp. californicum,subspecies,non-infrataxon,unknown,unknown,native,confirmed,0,californicum,Aphyllon californicum californicum,"",accepted,1
850784,379255,Reynoutria × bohemica,Bohemian Knotweed,hybrid,https://inaturalist-open-data.s3.amazonaws.com/photos/229589421/medium.jpg,Fallopia bohemica,hybrid,non-infrataxon,no_voucher,unknown,exotic,new,0.019,"","","",unaccepted,1
914922,379255,Reynoutria japonica,Japanese knotweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/74418856/medium.jpg,Fallopia japonica,species,non-infrataxon,no_voucher,unknown,exotic,new,0.006,japonica,"","",unaccepted,1
931680,446668,Oxybasis rubra humilis,Marshland Goosefoot,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/125710048/medium.jpeg,Oxybasis rubra var. humilis,variety,non-infrataxon,unknown,secure,native,confirmed,0.012,rubra,"",Oxybasis rubra humilis,accepted,1
950609,950583,Anemonoides grayi,Gray's anemone,species,https://static.inaturalist.org/photos/13386/medium.jpg,Anemone lyallii,species,non-infrataxon,no_voucher,secure,native,confirmed,0,grayi,"","",unaccepted,1
1035494,49398,Kalmia microphylla occidentalis,Western Swamp Laurel,variety,https://static.inaturalist.org/photos/199851182/medium.jpg,Kalmia microphylla var. occidentalis,variety,non-infrataxon,unknown,secure,native,new,0.012,microphylla,"",Kalmia microphylla occidentalis,accepted,1
1074432,51886,Urtica gracilis gracilis,American stinging nettle,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/100054561/medium.jpeg,Urtica gracilis ssp. gracilis,subspecies,non-infrataxon,no_voucher,secure,native,new,0,gracilis,Urtica gracilis gracilis,"",accepted,1
1220756,962562,Eriocoma lemmonii lemmonii,Lemmon's Needlegrass,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/27614262/medium.jpeg,Achnatherum lemmonii ssp. lemmonii,subspecies,non-infrataxon,voucher,unknown,native,confirmed,0.03,lemmonii,Eriocoma lemmonii lemmonii,"",unaccepted,1
1221600,962562,Eriocoma nelsonii nelsonii,Nelson's needlegrass,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/534237376/medium.jpg,Achnatherum nelsonii ssp. nelsonii,subspecies,infrataxon,no_voucher,unknown,native,unconfirmed,0.701,nelsonii,Eriocoma nelsonii nelsonii,"",unaccepted,1
1221728,962562,Eriocoma nelsonii dorei,Columbia needlegrass,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/24292134/medium.jpg,Achnatherum nelsonii ssp. dorei,subspecies,infrataxon,voucher,unknown,native,unconfirmed,0.986,nelsonii,Eriocoma nelsonii dorei,"",unaccepted,1
1412639,128807,Dichanthelium scribnerianum,Scribner's Panicgrass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/23428066/medium.jpeg,Dichanthelium oligosanthes ssp. scribnerianum,variety,non-infrataxon,voucher,unknown,native,unconfirmed,0.265,scribnerianum,"","",unaccepted,1
1467785,50829,Viola macloskeyi,Macloskie's violet,species,https://inaturalist-open-data.s3.amazonaws.com/photos/213751210/medium.jpg,Viola macloskeyi,"",non-infrataxon,no_voucher,secure,native,unconfirmed,0.278,macloskeyi,"","",accepted,1
1538926,204214,Graphephorum cernuum,nodding trisetum,species,https://inaturalist-open-data.s3.amazonaws.com/photos/520515052/medium.jpg,Trisetum cernuum,"",non-infrataxon,unknown,secure,native,unconfirmed,0.303,cernuum,"","",unaccepted,1
1538928,204214,Graphephorum canescens,tall trisetum,species,https://inaturalist-open-data.s3.amazonaws.com/photos/189552428/medium.jpg,Trisetum canescens,"",non-infrataxon,unknown,secure,native,unconfirmed,0.362,canescens,"","",unaccepted,1
1555489,1555488,Mutarda nigra,Black Mustard,species,https://inaturalist-open-data.s3.amazonaws.com/photos/20673079/medium.jpeg,Brassica nigra,"",non-infrataxon,unknown,unknown,exotic,confirmed,0.192,nigra,"","",unaccepted,1
1562069,1555488,Mutarda arvensis,charlock,species,https://inaturalist-open-data.s3.amazonaws.com/photos/326850053/medium.jpeg,Sinapis arvensis,"",non-infrataxon,unknown,unknown,exotic,confirmed,0.006,arvensis,"","",unaccepted,1
1628703,1678222,Falona echinata,bristly dogtail grass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/10510249/medium.jpg,Cynosurus echinatus,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,echinata,"","",unaccepted,1
47435,47436,Lotus corniculatus,bird's-foot trefoil,species,https://inaturalist-open-data.s3.amazonaws.com/photos/10133360/medium.jpg,Lotus corniculatus,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,corniculatus,"","",accepted,1
47543,47544,Rubus spectabilis,Salmonberry,species,https://inaturalist-open-data.s3.amazonaws.com/photos/65263917/medium.jpeg,Rubus spectabilis,species,non-infrataxon,voucher,secure,native,confirmed,0,spectabilis,"","",accepted,1
47602,47603,Taraxacum officinale,common dandelion,species,https://inaturalist-open-data.s3.amazonaws.com/photos/23575133/medium.jpg,Taraxacum officinale,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,officinale,"","",accepted,1
48229,48230,Ranunculus repens,Creeping buttercup,species,https://inaturalist-open-data.s3.amazonaws.com/photos/38652836/medium.jpeg,Ranunculus repens,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,repens,"","",accepted,1
48984,48160,Centaurea montana,Perennial Cornflower,species,https://inaturalist-open-data.s3.amazonaws.com/photos/39875426/medium.jpg,Centaurea montana,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,montana,"","",accepted,1
49365,48571,Carex pendula,Hanging sedge,species,https://inaturalist-open-data.s3.amazonaws.com/photos/5582512/medium.jpg,Carex pendula,species,non-infrataxon,voucher,unknown,exotic,new,0.006,pendula,"","",accepted,1
50739,48031,Platanthera stricta,Slender Bog Orchid,species,https://inaturalist-open-data.s3.amazonaws.com/photos/8497526/medium.jpeg,Platanthera stricta,species,non-infrataxon,voucher,secure,native,unconfirmed,0.639,stricta,"","",accepted,1
51875,51876,Trifolium pratense,Red Clover,species,https://inaturalist-open-data.s3.amazonaws.com/photos/590999108/medium.jpg,Trifolium pratense,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,pratense,"","",accepted,1
52471,52472,Vicia cracca,tufted vetch,species,https://static.inaturalist.org/photos/83653817/medium.jpeg,Vicia cracca ssp. cracca,species,non-infrataxon,voucher,unknown,exotic,confirmed,0.007,cracca,"","",unaccepted,1
52698,52697,Avena fatua,wild oat,species,https://inaturalist-open-data.s3.amazonaws.com/photos/268294240/medium.jpeg,Avena fatua,species,non-infrataxon,voucher,unknown,exotic,confirmed,0.03,fatua,"","",accepted,1
52717,52701,Bromus hordeaceus hordeaceus,Soft Brome,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/365706/medium.jpg,Bromus hordeaceus ssp. hordeaceus,species,infrataxon,voucher,unknown,exotic,confirmed,0.008,hordeaceus,Bromus hordeaceus hordeaceus,"",accepted,1
52795,52797,Hordeum murinum leporinum,hare barley,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/957797/medium.jpg,Hordeum murinum ssp. leporinum,subspecies,infrataxon,voucher,unknown,exotic,unconfirmed,0.215,murinum,Hordeum murinum leporinum,"",accepted,1
52801,52800,Lolium perenne,Perennial Ryegrass,species,https://static.inaturalist.org/photos/3607783/medium.jpg,Lolium perenne,species,non-infrataxon,voucher,unknown,exotic,confirmed,0.014,perenne,"","",accepted,1
52808,52809,Poa annua,Annual Meadow-grass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/119472992/medium.jpeg,Poa annua,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,annua,"","",accepted,1
52812,52809,Poa howellii,Howell's Bluegrass,species,https://static.inaturalist.org/photos/387799788/medium.jpg,Poa howellii,species,non-infrataxon,voucher,secure,native,unconfirmed,0.52,howellii,"","",accepted,1
52821,52818,Achillea millefolium,common yarrow,species,https://inaturalist-open-data.s3.amazonaws.com/photos/4902/medium.jpg,Achillea millefolium complex,species,non-infrataxon,voucher,unknown,native,confirmed,0,millefolium,"","",accepted,1
52856,52855,Artemisia vulgaris,common mugwort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/46355424/medium.jpeg,Artemisia vulgaris,species,non-infrataxon,no_voucher,unknown,exotic,new,0.013,vulgaris,"","",accepted,1
53059,53060,Galium aparine,catchweed bedstraw,species,https://inaturalist-open-data.s3.amazonaws.com/photos/79984095/medium.jpg,Galium aparine,species,non-infrataxon,voucher,secure,native,confirmed,0,aparine,"","",accepted,1
53103,51900,Hypochaeris glabra,Smooth Cat's Ear,species,https://static.inaturalist.org/photos/179041783/medium.jpeg,Hypochaeris glabra,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,glabra,"","",accepted,1
53104,51900,Hypochaeris radicata,Common Cat's-ear,species,https://inaturalist-open-data.s3.amazonaws.com/photos/264826790/medium.jpg,Hypochaeris radicata,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,radicata,"","",accepted,1
53151,53152,Medicago polymorpha,bur clover,species,https://inaturalist-open-data.s3.amazonaws.com/photos/120080420/medium.jpg,Medicago polymorpha,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,polymorpha,"","",accepted,1
53195,53196,Rumex acetosella,Sheep's sorrel,species,https://inaturalist-open-data.s3.amazonaws.com/photos/203599374/medium.jpg,Rumex acetosella,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,acetosella,"","",accepted,1
53212,52195,Silene gallica,Small-flowered Catchfly,species,https://static.inaturalist.org/photos/123174071/medium.jpg,Silene gallica,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,gallica,"","",accepted,1
53271,53113,Brassica rapa,field mustard,species,https://static.inaturalist.org/photos/179299209/medium.jpeg,Brassica rapa,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,rapa,"","",accepted,1
53320,52472,Vicia americana,American vetch,species,https://inaturalist-open-data.s3.amazonaws.com/photos/71578389/medium.jpg,Vicia americana,"",non-infrataxon,unknown,secure,native,confirmed,0,americana,"","",accepted,1
53324,52472,Vicia sativa,Common Vetch,species,https://inaturalist-open-data.s3.amazonaws.com/photos/281444164/medium.jpg,Vicia sativa,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,sativa,"","",accepted,1
53445,47544,Rubus ursinus,trailing blackberry,species,https://inaturalist-open-data.s3.amazonaws.com/photos/624755302/medium.jpg,Rubus ursinus,"",non-infrataxon,unknown,secure,native,confirmed,0,ursinus,"","",accepted,1
54141,54142,Tragopogon porrifolius,purple salsify,species,https://inaturalist-open-data.s3.amazonaws.com/photos/180639530/medium.jpg,Tragopogon porrifolius,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,porrifolius,"","",accepted,1
54143,54142,Tragopogon dubius,Yellow Salsify,species,https://inaturalist-open-data.s3.amazonaws.com/photos/42157151/medium.jpg,Tragopogon dubius,species,non-infrataxon,no_voucher,unknown,exotic,new,0.006,dubius,"","",accepted,1
55459,55460,Lamium amplexicaule,henbit deadnettle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/552968312/medium.jpg,Lamium amplexicaule,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,amplexicaule,"","",accepted,1
55721,52195,Silene vulgaris,bladder campion,species,https://inaturalist-open-data.s3.amazonaws.com/photos/149687809/medium.jpg,Silene vulgaris,species,non-infrataxon,voucher,unknown,exotic,confirmed,0.012,vulgaris,"","",accepted,1
55724,55725,Symphytum officinale,common comfrey,species,https://inaturalist-open-data.s3.amazonaws.com/photos/75011823/medium.jpg,Symphytum officinale,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,officinale,"","",accepted,1
55745,51876,Trifolium repens,white clover,species,https://inaturalist-open-data.s3.amazonaws.com/photos/687662617/medium.jpg,Trifolium repens,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,repens,"","",accepted,1
55778,55779,Petasites frigidus palmatus,Western Sweet Coltsfoot,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/366989332/medium.jpeg,Petasites frigidus var. palmatus,variety,non-infrataxon,unknown,secure,native,confirmed,0,frigidus,"",Petasites frigidus palmatus,accepted,1
55811,47351,Prunus spinosa,Blackthorn,species,https://inaturalist-open-data.s3.amazonaws.com/photos/578763668/medium.jpg,Prunus spinosa,species,non-infrataxon,voucher,unknown,exotic,confirmed,0.033,spinosa,"","",accepted,1
55837,47351,Prunus cerasifera,Cherry-plum,species,https://static.inaturalist.org/photos/62295627/medium.jpg,Prunus cerasifera,species,non-infrataxon,voucher,unknown,exotic,new,0,cerasifera,"","",accepted,1
55848,53597,Narcissus pseudonarcissus,wild daffodil,species,https://static.inaturalist.org/photos/119190821/medium.jpg,Narcissus pseudonarcissus,species,non-infrataxon,voucher,unknown,exotic,new,0,pseudonarcissus,"","",accepted,1
55851,55460,Lamium purpureum,red deadnettle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/355909561/medium.jpeg,Lamium purpureum,"",non-infrataxon,unknown,unknown,exotic,confirmed,0,purpureum,"","",accepted,1
55918,52504,Papaver dubium,Long-headed poppy,species,https://inaturalist-open-data.s3.amazonaws.com/photos/345577480/medium.jpeg,Papaver dubium,species,non-infrataxon,voucher,unknown,exotic,confirmed,0.032,dubium,"","",accepted,1
56057,56058,Leucanthemum vulgare,oxeye daisy,species,https://inaturalist-open-data.s3.amazonaws.com/photos/385004026/medium.jpg,Leucanthemum vulgare,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,vulgare,"","",accepted,1
56064,48230,Ranunculus acris,meadow buttercup,species,https://inaturalist-open-data.s3.amazonaws.com/photos/134844788/medium.jpeg,Ranunculus acris,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,acris,"","",accepted,1
56859,52829,Agoseris heterophylla heterophylla,Annual False Dandelion,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/372293452/medium.jpeg,Agoseris heterophylla var. heterophylla,species,non-infrataxon,voucher,secure,native,confirmed,0.013,heterophylla,"",Agoseris heterophylla heterophylla,accepted,1
57056,53152,Medicago lupulina,Black Medick,species,https://static.inaturalist.org/photos/491891286/medium.jpeg,Medicago lupulina,species,non-infrataxon,voucher,unknown,exotic,confirmed,0,lupulina,"","",accepted,1
57079,51876,Trifolium microdon,thimble clover,species,https://inaturalist-open-data.s3.amazonaws.com/photos/190517943/medium.jpeg,Trifolium microdon,species,non-infrataxon,voucher,secure,native,confirmed,0,microdon,"","",accepted,1
57080,51876,Trifolium variegatum,white-tipped clover,species,https://inaturalist-open-data.s3.amazonaws.com/photos/500193244/medium.jpg,Trifolium variegatum,species,non-infrataxon,voucher,secure,native,confirmed,0.008,variegatum,"","",accepted,1
57081,51876,Trifolium willdenovii,tomcat clover,species,https://inaturalist-open-data.s3.amazonaws.com/photos/71633036/medium.jpeg,Trifolium willdenovii,species,non-infrataxon,voucher,secure,native,confirmed,0,willdenovii,"","",accepted,1
57108,52643,Juncus effusus pacificus,pacific rush,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/43642283/medium.jpeg,Juncus effusus ssp. pacificus,subspecies,infrataxon,voucher,secure,native,unconfirmed,0.603,effusus,Juncus effusus pacificus,"",accepted,1
57156,52697,Avena sativa,Common Oat,species,https://inaturalist-open-data.s3.amazonaws.com/photos/51273833/medium.jpg,Avena sativa,species,non-infrataxon,no_voucher,unknown,exotic,new,0.006,sativa,"","",accepted,1
57171,52792,Elymus glaucus glaucus,Blue Wild Rye,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/316253/medium.jpeg,Elymus glaucus ssp. glaucus,subspecies,infrataxon,voucher,secure,native,confirmed,0.709,glaucus,Elymus glaucus glaucus,"",accepted,1
57183,57187,Koeleria macrantha,Prairie Junegrass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/42363755/medium.jpg,Koeleria macrantha,species,non-infrataxon,voucher,secure,native,confirmed,0.006,macrantha,"","",accepted,1
57317,52472,Vicia villosa,hairy vetch,species,https://inaturalist-open-data.s3.amazonaws.com/photos/344614087/medium.jpeg,Vicia villosa,species,non-infrataxon,no_voucher,unknown,exotic,confirmed,0.007,villosa,"","",accepted,1
57724,47216,Calypso bulbosa occidentalis,Western Fairy-slipper,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/72717526/medium.jpg,Calypso bulbosa var. occidentalis,variety,non-infrataxon,unknown,secure,native,confirmed,0,bulbosa,"",Calypso bulbosa occidentalis,accepted,1
58780,52195,Silene antirrhina,sleepy catchfly,species,https://inaturalist-open-data.s3.amazonaws.com/photos/708591/medium.jpg,Silene antirrhina,species,non-infrataxon,voucher,secure,native,unconfirmed,0.321,antirrhina,"","",accepted,1
58798,52855,Artemisia biennis,biennial wormwood,species,https://inaturalist-open-data.s3.amazonaws.com/photos/263139/medium.jpg,Artemisia biennis,species,non-infrataxon,voucher,unknown,exotic,confirmed,0.106,biennis,"","",accepted,1
58812,53026,Cotula coronopifolia,Brass Buttons,species,https://inaturalist-open-data.s3.amazonaws.com/photos/115578937/medium.jpg,Cotula coronopifolia,species,non-infrataxon,voucher,unknown,exotic,confirmed,0.017,coronopifolia,"","",accepted,1
58911,51876,Trifolium microcephalum,small-headed clover,species,https://inaturalist-open-data.s3.amazonaws.com/photos/209905092/medium.jpg,Trifolium microcephalum,species,non-infrataxon,voucher,secure,native,confirmed,0,microcephalum,"","",accepted,1
